age,Occupation,Marital_Status,Education_Level,default,Balance,Housing_Loan,Personal_Loan,contact,day,Month,duration,campaign,pdays,previous,Prev_Outcome,Subscribed,conversion_status,age_segment,duration_min
44,Blue-Collar,Married,Primary,No,140,Yes,No,Not Specified,15,May,7,9,-1,0,Not Specified,no,0,41-60,0.12
34,Technician,Divorced,Secondary,No,27,Yes,No,Not Specified,26,May,133,3,-1,0,Not Specified,no,0,26-40,2.22
39,Management,Married,Tertiary,No,-468,Yes,Yes,Cellular,8,Aug,88,2,-1,0,Not Specified,no,0,26-40,1.47
30,Services,Single,Secondary,No,438,Yes,No,Cellular,18,May,98,1,178,1,Failure,no,0,26-40,1.63
44,Admin ,Divorced,Secondary,No,-43,Yes,Yes,Cellular,20,Apr,206,1,-1,0,Not Specified,no,0,41-60,3.43
22,Student,Single,Tertiary,No,1161,No,Yes,Cellular,16,Jun,119,1,-1,0,Not Specified,no,0,18-25,1.98
28,Services,Single,Secondary,No,458,No,No,Cellular,4,Feb,112,4,201,3,Failure,no,0,26-40,1.87
41,Blue-Collar,Married,Primary,No,-441,Yes,No,Cellular,5,May,352,1,-1,0,Not Specified,no,0,41-60,5.87
30,Technician,Married,Secondary,No,2278,No,Yes,Telephone,19,Nov,47,1,-1,0,Not Specified,no,0,26-40,0.78
36,Technician,Single,Secondary,No,0,No,No,Cellular,28,Aug,8,13,-1,0,Not Specified,no,0,26-40,0.13
39,Services,Married,Secondary,No,702,Yes,No,Cellular,8,Apr,303,1,300,1,Failure,no,0,26-40,5.05
38,Technician,Single,Tertiary,No,69,Yes,No,Cellular,13,May,253,3,-1,0,Not Specified,no,0,26-40,4.22
31,Services,Married,Secondary,No,182,No,No,Cellular,20,Aug,231,2,-1,0,Not Specified,no,0,26-40,3.85
29,Management,Married,Tertiary,No,318,Yes,No,Cellular,18,May,1434,2,356,4,Failure,no,0,26-40,23.9
42,Blue-Collar,Married,Primary,No,-181,Yes,No,Not Specified,15,May,297,3,-1,0,Not Specified,no,0,41-60,4.95
27,Technician,Single,Secondary,No,261,Yes,No,Cellular,29,Jan,236,2,247,2,Failure,no,0,26-40,3.93
55,Services,Married,Secondary,No,244,Yes,No,Cellular,8,May,171,1,-1,0,Not Specified,no,0,41-60,2.85
28,Technician,Married,Secondary,No,880,Yes,No,Not Specified,26,May,188,1,-1,0,Not Specified,no,0,26-40,3.13
47,Technician,Married,Secondary,No,2283,Yes,No,Cellular,21,Nov,170,2,-1,0,Not Specified,no,0,41-60,2.83
49,Technician,Married,Secondary,No,550,Yes,No,Not Specified,5,Jun,412,2,-1,0,Not Specified,no,0,41-60,6.87
38,Entrepreneur,Married,Tertiary,No,7752,Yes,No,Cellular,15,Jul,138,4,-1,0,Not Specified,no,0,26-40,2.3
53,Technician,Married,Secondary,No,6,Yes,No,Not Specified,5,May,517,1,-1,0,Not Specified,no,0,41-60,8.62
31,Blue-Collar,Married,Secondary,No,4471,Yes,No,Not Specified,9,May,296,2,-1,0,Not Specified,no,0,26-40,4.93
57,Housemaid,Married,Primary,No,1969,No,No,Cellular,14,Aug,286,3,-1,0,Not Specified,no,0,41-60,4.77
36,Management,Single,Tertiary,No,219,No,No,Cellular,3,Feb,22,6,196,6,Failure,no,0,26-40,0.37
38,Management,Married,Tertiary,No,76,Yes,No,Cellular,20,Apr,167,2,287,3,Failure,no,0,26-40,2.78
30,Admin ,Single,Secondary,No,60,No,No,Cellular,29,Jan,55,2,-1,0,Not Specified,no,0,26-40,0.92
36,Management,Single,Tertiary,No,8,No,No,Cellular,29,Jul,858,7,-1,0,Not Specified,no,0,26-40,14.3
29,Services,Married,Secondary,No,19,Yes,No,Cellular,29,Jul,327,6,-1,0,Not Specified,no,0,26-40,5.45
32,Admin ,Married,Secondary,No,20011,No,No,Cellular,20,Apr,234,1,-1,0,Not Specified,no,0,26-40,3.9
48,Unemployed,Married,Primary,No,608,No,No,Cellular,30,Jul,362,2,-1,0,Not Specified,no,0,41-60,6.03
53,Retired,Married,Primary,No,1068,No,No,Cellular,28,Jan,200,1,-1,0,Not Specified,no,0,41-60,3.33
35,Technician,Married,Tertiary,No,-269,Yes,Yes,Cellular,14,May,344,4,-1,0,Not Specified,no,0,26-40,5.73
48,Management,Married,Tertiary,No,494,No,No,Cellular,29,Aug,81,8,-1,0,Not Specified,no,0,41-60,1.35
31,Entrepreneur,Single,Secondary,No,159,Yes,No,Cellular,21,Nov,66,1,182,1,Failure,no,0,26-40,1.1
30,Technician,Single,Secondary,No,-754,Yes,Yes,Not Specified,26,May,974,1,-1,0,Not Specified,no,0,26-40,16.23
28,Admin ,Married,Secondary,No,157,Yes,Yes,Cellular,28,Jul,164,2,-1,0,Not Specified,no,0,26-40,2.73
42,Management,Married,Tertiary,No,2110,No,Yes,Cellular,31,Jul,106,2,-1,0,Not Specified,no,0,41-60,1.77
31,Housemaid,Married,Primary,No,2603,Yes,No,Cellular,18,Nov,224,1,-1,0,Not Specified,no,0,26-40,3.73
36,Management,Single,Secondary,No,992,No,No,Not Specified,6,Jun,351,1,-1,0,Not Specified,no,0,26-40,5.85
43,Technician,Single,Secondary,No,593,Yes,No,Not Specified,5,May,55,1,-1,0,Not Specified,no,0,41-60,0.92
28,Student,Married,Tertiary,No,327,Yes,No,Cellular,15,May,104,3,-1,0,Not Specified,no,0,26-40,1.73
34,Management,Single,Tertiary,No,6766,No,No,Cellular,28,Aug,210,5,-1,0,Not Specified,no,0,26-40,3.5
36,Technician,Married,Secondary,No,432,Yes,Yes,Not Specified,4,Aug,94,1,-1,0,Not Specified,no,0,26-40,1.57
28,Admin ,Single,Secondary,No,25,Yes,No,Not Specified,5,Jun,109,2,-1,0,Not Specified,no,0,26-40,1.82
34,Blue-Collar,Married,Primary,No,5299,Yes,No,Not Specified,26,Jun,75,5,-1,0,Not Specified,no,0,26-40,1.25
53,Admin ,Single,Secondary,No,291,No,No,Not Specified,23,Jul,145,1,-1,0,Not Specified,no,0,41-60,2.42
52,Self-Employed,Married,Secondary,No,517,No,No,Cellular,26,Aug,77,4,-1,0,Not Specified,no,0,41-60,1.28
44,Unemployed,Married,Primary,No,97,Yes,No,Not Specified,5,Jun,105,3,-1,0,Not Specified,no,0,41-60,1.75
58,Self-Employed,Married,Tertiary,No,1636,No,No,Cellular,15,Apr,187,1,-1,0,Not Specified,no,0,41-60,3.12
47,Admin ,Married,Secondary,No,996,No,No,Telephone,29,Aug,247,2,-1,0,Not Specified,no,0,41-60,4.12
40,Blue-Collar,Single,Secondary,No,0,Yes,No,Not Specified,27,May,59,4,-1,0,Not Specified,no,0,26-40,0.98
39,Management,Married,Tertiary,No,710,Yes,No,Cellular,11,Jul,211,2,-1,0,Not Specified,no,0,26-40,3.52
33,Self-Employed,Single,Tertiary,No,1049,No,No,Cellular,4,May,126,4,-1,0,Not Specified,no,0,26-40,2.1
23,Student,Single,Secondary,No,556,Yes,No,Cellular,15,May,170,2,-1,0,Not Specified,no,0,18-25,2.83
31,Services,Single,Secondary,No,629,Yes,No,Not Specified,21,May,369,2,-1,0,Not Specified,no,0,26-40,6.15
39,Blue-Collar,Married,Primary,No,186,Yes,No,Not Specified,16,May,208,3,-1,0,Not Specified,no,0,26-40,3.47
42,Management,Divorced,Tertiary,No,0,No,No,Not Specified,19,May,131,2,-1,0,Not Specified,no,0,41-60,2.18
46,Admin ,Married,Secondary,No,1264,No,No,Telephone,28,Jan,100,2,-1,0,Not Specified,no,0,41-60,1.67
22,Student,Single,Secondary,No,64,No,No,Cellular,4,Jun,112,1,-1,0,Not Specified,no,0,18-25,1.87
50,Technician,Married,Secondary,No,2497,Yes,No,Cellular,21,Nov,35,1,176,1,Failure,no,0,41-60,0.58
50,Technician,Single,Secondary,No,-97,Yes,No,Cellular,8,Apr,425,1,306,2,Failure,no,0,41-60,7.08
34,Management,Married,Tertiary,No,161,Yes,No,Cellular,11,Jul,378,1,-1,0,Not Specified,no,0,26-40,6.3
40,Admin ,Married,Secondary,No,732,No,No,Cellular,9,Sep,71,1,139,4,Success,no,0,26-40,1.18
39,Blue-Collar,Married,Secondary,No,94,Yes,Yes,Cellular,19,Nov,181,1,-1,0,Not Specified,no,0,26-40,3.02
51,Blue-Collar,Married,Tertiary,No,2404,Yes,No,Telephone,20,Nov,30,1,-1,0,Not Specified,no,0,41-60,0.5
45,Management,Married,Secondary,No,21,Yes,No,Not Specified,3,Jun,788,2,-1,0,Not Specified,no,0,41-60,13.13
34,Technician,Single,Tertiary,No,2658,Yes,No,Cellular,31,Mar,265,1,230,2,Failure,no,0,26-40,4.42
30,Self-Employed,Married,Secondary,No,131,Yes,No,Not Specified,8,May,306,1,-1,0,Not Specified,no,0,26-40,5.1
57,Unemployed,Married,Primary,No,0,Yes,No,Cellular,20,Nov,231,2,-1,0,Not Specified,no,0,41-60,3.85
42,Blue-Collar,Married,Secondary,No,351,Yes,No,Not Specified,16,May,76,21,-1,0,Not Specified,no,0,41-60,1.27
51,Technician,Married,Secondary,No,564,No,Yes,Cellular,8,Jul,187,2,-1,0,Not Specified,no,0,41-60,3.12
38,Blue-Collar,Married,Primary,No,2240,Yes,No,Cellular,19,Nov,551,1,183,1,Failure,no,0,26-40,9.18
60,Self-Employed,Married,Primary,No,46,Yes,No,Not Specified,6,May,202,4,-1,0,Not Specified,no,0,41-60,3.37
38,Blue-Collar,Married,Primary,No,132,Yes,No,Cellular,14,May,797,2,-1,0,Not Specified,no,0,26-40,13.28
37,Retired,Married,Secondary,No,71,No,Yes,Cellular,8,May,254,1,-1,0,Not Specified,no,0,26-40,4.23
34,Management,Single,Tertiary,No,0,Yes,Yes,Cellular,26,May,197,2,98,1,Other,no,0,26-40,3.28
39,Housemaid,Married,Primary,No,267,No,No,Not Specified,9,Jun,1151,5,-1,0,Not Specified,no,0,26-40,19.18
55,Services,Married,Secondary,No,841,Yes,No,Cellular,15,May,140,9,372,4,Failure,no,0,41-60,2.33
48,Blue-Collar,Married,Primary,No,51,No,Yes,Telephone,9,Jul,76,1,-1,0,Not Specified,no,0,41-60,1.27
42,Blue-Collar,Married,Primary,No,7735,Yes,No,Cellular,13,Apr,166,1,144,2,Failure,no,0,41-60,2.77
29,Housemaid,Married,Primary,No,417,No,No,Cellular,23,Jul,108,2,-1,0,Not Specified,no,0,26-40,1.8
33,Blue-Collar,Single,Secondary,No,-14,Yes,No,Cellular,14,May,223,2,-1,0,Not Specified,no,0,26-40,3.72
35,Blue-Collar,Married,Primary,No,2490,Yes,No,Cellular,18,May,170,1,180,3,Failure,no,0,26-40,2.83
28,Admin ,Married,Secondary,No,0,Yes,No,Cellular,7,May,47,1,-1,0,Not Specified,no,0,26-40,0.78
26,Blue-Collar,Single,Secondary,No,184,No,No,Cellular,3,Feb,110,2,6,1,Other,no,0,26-40,1.83
40,Services,Single,Secondary,No,19343,Yes,No,Cellular,21,Nov,13,4,179,4,Failure,no,0,26-40,0.22
42,Admin ,Married,Secondary,No,947,No,No,Cellular,30,Jul,158,2,-1,0,Not Specified,no,0,41-60,2.63
49,Blue-Collar,Married,Secondary,No,90,Yes,No,Not Specified,7,May,127,1,-1,0,Not Specified,no,0,41-60,2.12
32,Admin ,Single,Secondary,No,10218,Yes,No,Cellular,19,Nov,149,2,-1,0,Not Specified,no,0,26-40,2.48
33,Technician,Married,Secondary,Yes,72,Yes,No,Not Specified,6,May,623,1,-1,0,Not Specified,no,0,26-40,10.38
30,Technician,Single,Secondary,No,120,Yes,No,Cellular,18,May,74,1,-1,0,Not Specified,no,0,26-40,1.23
20,Student,Single,Secondary,No,130,No,No,Telephone,4,May,75,3,-1,0,Not Specified,no,0,18-25,1.25
51,Blue-Collar,Married,Not Specified,No,41,Yes,No,Telephone,9,Jul,16,43,-1,0,Not Specified,no,0,41-60,0.27
38,Blue-Collar,Single,Primary,No,0,Yes,No,Cellular,7,May,350,2,-1,0,Not Specified,no,0,26-40,5.83
53,Technician,Married,Tertiary,No,673,Yes,No,Cellular,9,Jul,182,1,-1,0,Not Specified,no,0,41-60,3.03
34,Blue-Collar,Divorced,Secondary,No,-131,Yes,No,Cellular,7,May,132,1,356,1,Failure,no,0,26-40,2.2
30,Blue-Collar,Married,Primary,No,2607,Yes,No,Not Specified,28,May,158,10,-1,0,Not Specified,no,0,26-40,2.63
36,Unemployed,Divorced,Secondary,No,5,Yes,No,Cellular,8,Jul,305,1,-1,0,Not Specified,no,0,26-40,5.08
36,Management,Married,Tertiary,No,23,No,No,Cellular,26,Aug,133,11,-1,0,Not Specified,no,0,26-40,2.22
39,Blue-Collar,Married,Secondary,No,180,Yes,No,Cellular,16,Apr,237,1,-1,0,Not Specified,no,0,26-40,3.95
33,Technician,Single,Tertiary,No,68,No,No,Cellular,14,Aug,96,2,-1,0,Not Specified,no,0,26-40,1.6
42,Management,Married,Tertiary,No,0,No,No,Cellular,13,Aug,325,2,-1,0,Not Specified,no,0,41-60,5.42
30,Management,Single,Tertiary,No,565,Yes,No,Cellular,26,Oct,104,1,-1,0,Not Specified,no,0,26-40,1.73
23,Technician,Single,Secondary,No,598,No,No,Cellular,30,Apr,166,1,-1,0,Not Specified,no,0,18-25,2.77
37,Technician,Single,Tertiary,No,1609,No,Yes,Not Specified,20,Jun,10,19,-1,0,Not Specified,no,0,26-40,0.17
77,Retired,Married,Tertiary,No,1047,No,No,Cellular,30,Jun,108,5,-1,0,Not Specified,no,0,60+,1.8
33,Technician,Married,Tertiary,No,5641,No,No,Cellular,18,Aug,168,2,-1,0,Not Specified,no,0,26-40,2.8
33,Blue-Collar,Single,Primary,No,557,Yes,No,Cellular,17,Apr,91,2,331,2,Failure,no,0,26-40,1.52
40,Blue-Collar,Single,Secondary,No,1066,Yes,No,Not Specified,21,May,171,1,-1,0,Not Specified,no,0,26-40,2.85
58,Retired,Married,Secondary,No,35,No,No,Cellular,29,Jul,336,7,-1,0,Not Specified,no,0,41-60,5.6
29,Management,Single,Tertiary,No,54,Yes,Yes,Not Specified,26,May,257,3,-1,0,Not Specified,no,0,26-40,4.28
43,Management,Single,Tertiary,No,1806,Yes,No,Cellular,12,Aug,161,2,-1,0,Not Specified,no,0,41-60,2.68
34,Blue-Collar,Single,Secondary,No,39,No,No,Cellular,13,May,254,2,299,3,Failure,no,0,26-40,4.23
38,Admin ,Divorced,Secondary,No,0,Yes,No,Cellular,21,Jul,93,1,-1,0,Not Specified,no,0,26-40,1.55
38,Admin ,Divorced,Secondary,No,930,Yes,No,Cellular,5,May,46,1,-1,0,Not Specified,no,0,26-40,0.77
40,Blue-Collar,Married,Primary,No,0,No,No,Cellular,24,Jul,313,1,-1,0,Not Specified,no,0,26-40,5.22
59,Management,Married,Tertiary,No,2764,No,No,Cellular,18,Feb,459,1,56,3,Failure,no,0,41-60,7.65
44,Admin ,Single,Secondary,No,4492,No,Yes,Cellular,31,Jul,19,13,-1,0,Not Specified,no,0,41-60,0.32
60,Retired,Divorced,Tertiary,No,2166,No,No,Not Specified,20,Jun,8,9,-1,0,Not Specified,no,0,41-60,0.13
37,Management,Single,Tertiary,No,0,No,No,Cellular,20,Oct,107,1,258,3,Other,no,0,26-40,1.78
50,Admin ,Married,Secondary,No,1575,No,No,Cellular,17,Nov,407,1,-1,0,Not Specified,no,0,41-60,6.78
50,Management,Divorced,Tertiary,No,201,Yes,No,Cellular,24,Jul,248,1,-1,0,Not Specified,no,0,41-60,4.13
35,Admin ,Married,Tertiary,No,318,Yes,Yes,Cellular,1,Oct,142,1,-1,0,Not Specified,no,0,26-40,2.37
39,Management,Single,Tertiary,No,1682,Yes,No,Cellular,19,Nov,147,1,170,1,Failure,no,0,26-40,2.45
29,Self-Employed,Married,Tertiary,No,242,Yes,No,Cellular,18,Jul,73,4,-1,0,Not Specified,no,0,26-40,1.22
34,Management,Divorced,Secondary,No,291,No,No,Cellular,7,Aug,91,2,-1,0,Not Specified,no,0,26-40,1.52
31,Technician,Divorced,Secondary,No,304,No,No,Cellular,2,Feb,133,2,-1,0,Not Specified,no,0,26-40,2.22
51,Housemaid,Married,Primary,No,108,No,No,Not Specified,16,Jun,278,2,-1,0,Not Specified,no,0,41-60,4.63
46,Blue-Collar,Married,Primary,No,1303,No,No,Cellular,4,Aug,174,1,-1,0,Not Specified,no,0,41-60,2.9
27,Admin ,Single,Secondary,No,292,Yes,No,Cellular,12,May,53,9,362,8,Other,no,0,26-40,0.88
61,Retired,Married,Secondary,No,89,No,No,Cellular,28,Oct,154,1,181,2,Failure,no,0,60+,2.57
34,Admin ,Married,Tertiary,No,788,Yes,No,Cellular,5,Feb,269,1,-1,0,Not Specified,no,0,26-40,4.48
30,Blue-Collar,Single,Secondary,No,573,Yes,No,Not Specified,12,May,116,2,-1,0,Not Specified,no,0,26-40,1.93
58,Management,Married,Tertiary,No,1318,No,No,Cellular,16,Jul,184,1,179,5,Failure,no,0,41-60,3.07
30,Technician,Single,Secondary,No,151,No,No,Cellular,3,Feb,276,2,-1,0,Not Specified,no,0,26-40,4.6
50,Blue-Collar,Married,Primary,No,-37,Yes,No,Not Specified,12,May,78,3,-1,0,Not Specified,no,0,41-60,1.3
30,Blue-Collar,Single,Secondary,No,522,No,No,Cellular,6,Feb,197,3,-1,0,Not Specified,no,0,26-40,3.28
43,Entrepreneur,Married,Primary,No,2315,Yes,Yes,Cellular,14,May,42,1,-1,0,Not Specified,no,0,41-60,0.7
35,Services,Divorced,Secondary,No,-718,Yes,No,Cellular,21,Nov,47,1,-1,0,Not Specified,no,0,26-40,0.78
36,Management,Single,Tertiary,No,4,Yes,No,Cellular,7,Jul,529,1,61,3,Success,no,0,26-40,8.82
46,Entrepreneur,Married,Tertiary,No,-43,No,No,Not Specified,12,May,138,8,-1,0,Not Specified,no,0,41-60,2.3
46,Admin ,Single,Secondary,No,596,Yes,No,Cellular,20,Apr,138,3,-1,0,Not Specified,no,0,41-60,2.3
29,Unemployed,Single,Secondary,No,670,Yes,No,Not Specified,26,Sep,6,1,-1,0,Not Specified,no,0,26-40,0.1
48,Blue-Collar,Married,Primary,No,430,No,No,Cellular,14,May,340,3,371,8,Failure,no,0,41-60,5.67
50,Management,Divorced,Tertiary,No,60,No,No,Cellular,19,Aug,255,2,-1,0,Not Specified,no,0,41-60,4.25
53,Admin ,Divorced,Secondary,No,0,Yes,Yes,Cellular,30,Apr,586,2,-1,0,Not Specified,no,0,41-60,9.77
38,Entrepreneur,Married,Tertiary,No,678,No,Yes,Cellular,18,Nov,82,2,152,1,Failure,no,0,26-40,1.37
27,Management,Married,Tertiary,No,159,Yes,No,Cellular,25,Jul,295,2,-1,0,Not Specified,no,0,26-40,4.92
36,Technician,Married,Secondary,No,1345,Yes,No,Cellular,18,Nov,82,1,172,3,Failure,no,0,26-40,1.37
48,Services,Married,Primary,No,483,No,No,Cellular,6,Aug,119,2,-1,0,Not Specified,no,0,41-60,1.98
59,Not Specified,Married,Not Specified,No,2443,No,No,Not Specified,20,Jun,8,8,-1,0,Not Specified,no,0,41-60,0.13
21,Student,Single,Tertiary,No,1258,No,No,Cellular,7,Jul,404,1,-1,0,Not Specified,no,0,18-25,6.73
56,Retired,Divorced,Secondary,No,389,Yes,No,Not Specified,18,Jun,379,5,-1,0,Not Specified,no,0,41-60,6.32
57,Admin ,Divorced,Secondary,No,0,No,No,Cellular,9,Sep,121,2,-1,0,Not Specified,no,0,41-60,2.02
41,Blue-Collar,Married,Secondary,No,2067,Yes,No,Not Specified,20,Jun,120,4,-1,0,Not Specified,no,0,41-60,2.0
36,Management,Married,Tertiary,No,332,Yes,No,Cellular,22,May,566,7,-1,0,Not Specified,no,0,26-40,9.43
45,Management,Married,Tertiary,No,80,No,Yes,Cellular,19,Nov,157,1,-1,0,Not Specified,no,0,41-60,2.62
40,Housemaid,Married,Secondary,No,84,Yes,Yes,Not Specified,12,Jun,230,7,-1,0,Not Specified,no,0,26-40,3.83
30,Admin ,Single,Secondary,No,2702,Yes,No,Cellular,24,Jul,129,2,-1,0,Not Specified,no,0,26-40,2.15
75,Retired,Divorced,Primary,No,37127,No,No,Cellular,11,Feb,505,1,-1,0,Not Specified,no,0,60+,8.42
35,Technician,Single,Tertiary,No,0,Yes,No,Telephone,28,Aug,46,2,-1,0,Not Specified,no,0,26-40,0.77
58,Admin ,Married,Secondary,No,1813,Yes,No,Telephone,17,Jul,15,1,-1,0,Not Specified,no,0,41-60,0.25
29,Technician,Single,Secondary,No,1612,Yes,No,Not Specified,26,May,375,2,-1,0,Not Specified,no,0,26-40,6.25
54,Technician,Single,Secondary,No,198,Yes,Yes,Cellular,17,Nov,120,1,171,2,Failure,no,0,41-60,2.0
28,Blue-Collar,Single,Secondary,No,1106,Yes,No,Cellular,17,Apr,73,2,-1,0,Not Specified,no,0,26-40,1.22
33,Student,Single,Not Specified,No,2321,No,No,Cellular,15,Apr,699,2,381,2,Failure,no,0,26-40,11.65
56,Admin ,Married,Secondary,No,33,No,Yes,Cellular,19,Nov,111,1,-1,0,Not Specified,no,0,41-60,1.85
50,Management,Married,Tertiary,No,101,Yes,No,Not Specified,15,May,348,1,-1,0,Not Specified,no,0,41-60,5.8
37,Technician,Single,Secondary,No,-59,Yes,No,Cellular,22,Jul,70,1,-1,0,Not Specified,no,0,26-40,1.17
49,Services,Married,Secondary,No,486,Yes,Yes,Not Specified,30,May,43,2,-1,0,Not Specified,no,0,41-60,0.72
54,Retired,Married,Primary,No,136,Yes,No,Cellular,3,Apr,352,1,332,2,Failure,no,0,41-60,5.87
40,Management,Married,Tertiary,No,193,No,No,Cellular,18,Aug,105,6,-1,0,Not Specified,no,0,26-40,1.75
33,Technician,Married,Secondary,No,5083,No,No,Cellular,27,Oct,161,1,96,2,Other,no,0,26-40,2.68
48,Management,Married,Not Specified,No,0,Yes,No,Cellular,8,May,612,1,344,1,Other,no,0,41-60,10.2
43,Management,Married,Tertiary,No,8,No,No,Cellular,11,Aug,95,4,-1,0,Not Specified,no,0,41-60,1.58
35,Blue-Collar,Single,Primary,No,21,Yes,No,Not Specified,27,May,129,1,-1,0,Not Specified,no,0,26-40,2.15
55,Technician,Married,Secondary,No,570,No,No,Cellular,27,Aug,94,6,-1,0,Not Specified,no,0,41-60,1.57
33,Management,Married,Tertiary,No,644,Yes,Yes,Cellular,3,Feb,124,2,271,2,Failure,no,0,26-40,2.07
41,Technician,Single,Tertiary,No,1104,No,No,Not Specified,9,Jun,352,1,-1,0,Not Specified,no,0,41-60,5.87
57,Blue-Collar,Married,Secondary,No,6004,Yes,No,Cellular,12,Aug,157,6,-1,0,Not Specified,no,0,41-60,2.62
50,Self-Employed,Married,Tertiary,No,1503,No,No,Cellular,27,Aug,128,12,-1,0,Not Specified,no,0,41-60,2.13
63,Technician,Married,Secondary,No,896,Yes,No,Cellular,28,Jan,115,3,91,4,Other,no,0,60+,1.92
33,Technician,Single,Secondary,No,177,Yes,No,Not Specified,23,May,293,1,-1,0,Not Specified,no,0,26-40,4.88
47,Blue-Collar,Married,Secondary,No,665,No,No,Cellular,18,Aug,885,3,-1,0,Not Specified,no,0,41-60,14.75
36,Services,Married,Secondary,No,380,Yes,No,Not Specified,20,May,26,1,-1,0,Not Specified,no,0,26-40,0.43
23,Student,Single,Secondary,No,151,Yes,No,Not Specified,9,May,97,1,-1,0,Not Specified,no,0,18-25,1.62
33,Technician,Single,Tertiary,No,179,Yes,No,Cellular,18,Nov,432,2,181,4,Other,no,0,26-40,7.2
36,Management,Married,Tertiary,No,4,No,Yes,Cellular,29,Jul,261,6,-1,0,Not Specified,no,0,26-40,4.35
47,Blue-Collar,Married,Secondary,No,116,Yes,No,Not Specified,8,May,376,2,-1,0,Not Specified,no,0,41-60,6.27
39,Management,Married,Tertiary,No,0,No,No,Cellular,28,Aug,93,25,-1,0,Not Specified,no,0,26-40,1.55
44,Blue-Collar,Divorced,Primary,No,-57,Yes,No,Cellular,7,May,234,1,356,2,Failure,no,0,41-60,3.9
60,Retired,Married,Primary,No,894,Yes,No,Not Specified,15,May,65,7,-1,0,Not Specified,no,0,41-60,1.08
42,Management,Married,Tertiary,No,478,No,Yes,Cellular,8,Jul,165,1,-1,0,Not Specified,no,0,41-60,2.75
32,Technician,Single,Secondary,No,10,No,No,Cellular,19,Aug,190,2,-1,0,Not Specified,no,0,26-40,3.17
33,Admin ,Married,Secondary,No,30,Yes,No,Telephone,5,May,125,2,-1,0,Not Specified,no,0,26-40,2.08
37,Management,Married,Tertiary,No,578,Yes,No,Cellular,8,Aug,401,4,-1,0,Not Specified,no,0,26-40,6.68
33,Management,Single,Tertiary,No,2360,Yes,No,Cellular,20,Nov,268,1,-1,0,Not Specified,no,0,26-40,4.47
59,Retired,Married,Primary,No,-47,Yes,No,Cellular,27,Aug,84,4,-1,0,Not Specified,no,0,41-60,1.4
42,Technician,Married,Tertiary,No,-805,No,No,Cellular,8,Aug,103,6,-1,0,Not Specified,no,0,41-60,1.72
59,Management,Married,Tertiary,Yes,782,No,Yes,Cellular,13,Aug,127,2,-1,0,Not Specified,no,0,41-60,2.12
31,Technician,Single,Secondary,No,1282,No,No,Cellular,12,May,144,1,460,2,Failure,no,0,26-40,2.4
50,Self-Employed,Single,Secondary,No,766,Yes,No,Cellular,7,May,253,2,304,4,Failure,no,0,41-60,4.22
29,Blue-Collar,Single,Secondary,No,348,Yes,No,Not Specified,9,May,185,2,-1,0,Not Specified,no,0,26-40,3.08
36,Entrepreneur,Single,Secondary,No,296,No,No,Cellular,18,Nov,67,2,111,2,Failure,no,0,26-40,1.12
33,Services,Married,Primary,No,908,Yes,Yes,Cellular,14,Jul,184,2,-1,0,Not Specified,no,0,26-40,3.07
38,Admin ,Divorced,Secondary,No,0,No,No,Not Specified,5,Jun,56,1,-1,0,Not Specified,no,0,26-40,0.93
33,Management,Single,Tertiary,No,5276,No,No,Cellular,4,Nov,572,1,-1,0,Not Specified,no,0,26-40,9.53
36,Entrepreneur,Single,Tertiary,No,658,Yes,No,Not Specified,16,Jun,61,3,-1,0,Not Specified,no,0,26-40,1.02
36,Management,Single,Tertiary,No,1089,Yes,No,Not Specified,30,May,126,1,-1,0,Not Specified,no,0,26-40,2.1
44,Admin ,Married,Secondary,No,1042,Yes,No,Cellular,18,May,136,1,-1,0,Not Specified,no,0,41-60,2.27
29,Blue-Collar,Married,Primary,No,544,No,Yes,Cellular,21,Jul,121,4,-1,0,Not Specified,no,0,26-40,2.02
44,Blue-Collar,Married,Primary,No,134,Yes,No,Cellular,7,May,378,1,-1,0,Not Specified,no,0,41-60,6.3
55,Management,Married,Tertiary,No,73,Yes,No,Not Specified,5,May,142,2,-1,0,Not Specified,no,0,41-60,2.37
38,Blue-Collar,Single,Secondary,No,13156,Yes,No,Cellular,17,Apr,291,4,331,1,Failure,no,0,26-40,4.85
39,Management,Divorced,Tertiary,No,30,No,Yes,Cellular,3,Feb,265,4,-1,0,Not Specified,no,0,26-40,4.42
45,Blue-Collar,Married,Primary,No,-66,Yes,No,Not Specified,6,May,263,2,-1,0,Not Specified,no,0,41-60,4.38
36,Management,Single,Tertiary,No,1373,Yes,No,Not Specified,20,May,144,2,-1,0,Not Specified,no,0,26-40,2.4
36,Management,Married,Tertiary,No,8564,Yes,No,Not Specified,23,May,125,1,-1,0,Not Specified,no,0,26-40,2.08
59,Retired,Divorced,Primary,No,81,Yes,No,Not Specified,5,May,107,1,-1,0,Not Specified,no,0,41-60,1.78
41,Admin ,Married,Tertiary,No,5426,Yes,No,Not Specified,14,May,149,2,-1,0,Not Specified,no,0,41-60,2.48
29,Self-Employed,Single,Tertiary,No,16,Yes,No,Not Specified,6,May,43,1,-1,0,Not Specified,no,0,26-40,0.72
50,Management,Single,Tertiary,No,297,Yes,No,Not Specified,5,May,119,1,-1,0,Not Specified,no,0,41-60,1.98
